RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21
394367,69,"Baton Rouge, LA",Msa,LA,168240,169333,170167,175112,174946,173446,170500,167000,163333,162000,165500,169467,171050,171783,174567,175983,174083,169333,165967,164967,163967,162500,162817,166300,169100,167450,168283,168950,172283,173633,170633,171967,169450,171783,168117,168400,167100,167400,168967,172717,175733,174067,171650,171417,173083,170733,170769,170769,174786,176900,176900,179033,177433,178183,176650,178017,173933,171633,168617,172450,176733,181167,183100,182150,182000,180067,178433,175467,179967,180300,178667,176750,180717,184967,187217,187583,188317,184650,183317,183500,185633,183600,187630,187413,191113,190250,193300,194213,192513,189213,187967,188667,189667,188333,189333,189983,193875,193875,196892,197982,199648,199947,196632,189632,182967,178633,181079,184555,190555,193276,197500,199467,200467,199433,202239,201572,202984,196956,201089,200677,203600,203100,204550,207217,206917,209167,207435,210602,207935,209667,204633,203700,201867,205233,211983,215360,213993,211177,210283,210983,212070,211369,210369,210949,215078,218078,218078,219586,223253,225253,226667,229167,228285,226618,225452,227833
394521,70,"Dayton, OH",Msa,OH,124550,127383,129300,131000,129300,125967,123117,118817,118817,115650,116983,113650,116233,115717,122217,124983,128367,125200,118200,116833,114833,117467,113217,115700,113450,118183,119133,124083,127350,126750,121750,114500,116667,120167,121800,115933,108250,109950,112150,118333,118000,117250,116217,112483,111200,106233,102300,100917,105250,115333,121750,128750,130958,129592,127258,123800,124200,123067,119233,115367,113667,119450,125917,133583,135100,131183,122017,115633,116917,116750,118833,114800,114467,116100,123767,130900,134417,130783,127783,124967,125800,123167,120833,118125,118792,121892,129100,130833,129467,124950,123217,120650,116410,116827,116493,122250,127833,133667,136633,135633,134283,130283,126950,129700,129400,129200,124800,125875,129408,130908,137167,137167,140567,137900,138900,137417,134667,128167,128050,127800,134967,138667,146667,151667,151417,148750,145100,145017,144683,138333,136317,132483,139133,144467,154967,158133,158633,154967,151317,147500,142167,138333,137500,141750,152750,159667,163650,166983,170900,171667,169967,164600,164267,163300,160333,158667
394843,71,"McAllen, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114333,108000,110050,110050,107050,100833,100800,101308,107895,106595,111920,108250,108433,104781,104514,103997,103150,101398,100398,102232,106483,106817,106317,103300,106000,105516,109549,107516,110000,107000,107167,106500,106647,108980,114620,117390,121557,119583,120000,113858,108525,105192,109833,113833,118833,118333,121583,120750,121083,117917,115917,116250,116483,115967,112967,115650,119667,124000,124333,128333,130833,131500,128833,128667,128750,128867,123033,123617,131000,139500,140833,136333,133957,135123,137457,135833,132813,132882,135716,141106,137869,136369,134500,137229,141562,143979,141733,142050,141633,145317,143000,142900,143067,143400,145833,145333,146667,146000,145667,144167,144667,145333,150500,150167,151833,153500,156250,158417,155083,155500,156217,158883,156213,158063,159730,162700,164700,166033,170400,172000,173833,172000,174500,177750,180583,178417,179333
394486,72,"Columbia, SC",Msa,SC,141426,144459,146659,148693,148659,146967,145000,142333,141666,141550,140912,140282,140030,140001,142281,144950,147317,144367,141700,137700,138685,138918,140567,139215,138282,137967,141392,144425,147625,148117,147750,146450,142533,141426,141526,140610,139982,139315,146898,149300,148967,143967,142333,142667,143000,144888,139888,140305,138417,145317,146233,147822,145755,145488,146233,144567,144497,143163,146871,148874,148721,150847,153713,157867,158533,155667,152333,153333,156000,154667,148000,146000,147333,152917,156833,157500,155250,150667,149333,148667,145655,140655,139322,141333,146317,150550,155133,157450,156883,153297,153313,149980,149650,148000,149667,153333,155853,161536,164449,167597,168580,169000,168300,164933,162600,160833,158921,158919,161703,166167,168085,168435,169500,170582,169539,167955,166957,167667,168983,169317,170650,172333,175667,177667,177667,178441,177441,177608,176833,176538,177638,177638,180600,184568,188868,192866,190932,186882,182052,183085,185752,183917,182883,183133,189800,193833,198000,201667,204333,206167,205833,205833,204500,205833,205800,209633
394648,73,"Greensboro, NC",Msa,NC,144148,145167,147833,148167,150000,147000,146000,142667,142417,138083,133750,131333,132000,136333,139667,143333,143250,140583,137917,136542,136875,136542,131667,128333,129667,135000,138833,138833,141583,137750,135083,133333,135417,130417,127417,124333,129332,128748,129332,129333,131583,131083,129833,127167,124750,123667,117667,120667,121750,131667,136500,139417,137833,132333,132000,132667,134583,133750,128917,129167,131500,135667,141000,143500,146800,142133,136633,133333,133167,131500,128417,130033,136867,141617,143333,143333,143500,141167,141167,139333,136667,136283,141283,144533,143250,145061,150811,154144,152000,147000,145167,143000,144250,141717,139217,138883,144917,149917,156000,156000,159833,154667,153000,149167,146667,145333,145163,148830,150830,151000,152730,156230,160897,160667,156500,155167,157417,154750,151417,152417,158417,162250,164833,168833,170000,167333,162667,165417,161983,160317,155900,157667,165000,170000,176333,177750,176083,172750,171333,172000,172000,167750,168750,172417,181333,183000,186333,190000,195000,195000,192333,192333,192333,192500,187500,189915
394304,74,"Akron, OH",Msa,OH,120167,118583,121483,122483,124233,124333,123000,119500,117833,110000,108667,108451,116211,120878,120586,121157,116323,117498,116583,119750,116083,115167,110500,113000,114117,118200,123450,124150,125567,116483,116500,117800,120933,119933,115633,115417,110750,114417,124000,133000,135167,127667,122167,118500,113833,119667,116000,119633,119283,123817,132183,130533,134667,125967,124383,121150,123142,120392,118267,122308,130642,137167,139967,142633,147467,141667,136667,127967,127300,121854,111971,112804,118250,126750,132583,133083,135500,129167,125333,123633,123300,117883,117583,119250,127000,129000,132233,137783,140783,140050,135500,132908,131875,126208,124467,121333,126000,130333,136667,140333,139667,139667,137967,137800,132133,129500,124533,127367,132033,139833,146333,153300,151633,146633,140833,140800,140467,135133,128833,124166,128950,135400,145150,148200,151417,151000,150667,154000,151333,149967,143300,143467,144083,149083,157383,163467,165925,158692,151992,149533,149967,146868,144952,148952,155917,161500,163667,171417,173750,177583,176000,175000,166667,158333,151667,152183
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,236583,232417,236833,235167,235667,230033,222333,210367,200533,191167,182817,177617,176350,176667,176667,176667,178000,174100,172433,167133,167700,168367,170083,171750,171083,174900,174900,175733,175833,173167,171967,166600,164267,161300,156667,157183,160517,166517,169000,169000,165209,163859,159359,160817,159833,161000,162333,165000,170333,173667,177500,178833,180482,179565,181806,181824,188907,189882,190549,188882,193982,202261,207261,211163,213217,216550,216667,215667,217333,216995,219662,217995,221000,223000,228000,230667,232667,232667,235000,238333,238333,240000,238333,241333,238000,242667,244333,247167,247467,247800,249967,252265,256698,260032,259558,256792,254458,257667,261000,263333,261667,259817,261483,262080,268263,267097,266500,262467,266967,271040,275740,277373,279963,280105,282472,282425,285677,283344,284144,280750,281748,282665,284332,286500,285067,284433,281427,286194,292661,293500,289167,285000,287333,293333,293514,294181,289348,289167,286833,288708,290242,289782,289407,288707,296500,298167,298083,301750,307567,311817,313983,318930,326930,326513,330417,339747
394798,76,"Little Rock, AR",Msa,AR,137667,141667,144983,147650,145983,143667,141667,141333,139000,136000,136333,136000,139000,140000,145000,147333,149333,147000,144000,142000,140817,145817,145150,147000,144000,148667,151667,154667,154667,151833,151833,150583,152750,152583,150167,149500,149667,153667,156333,154667,153333,150633,150633,148967,151667,153000,155667,152667,154667,155000,159667,160667,163667,164667,166000,165667,165333,163000,162000,162333,165483,170150,175434,178950,179284,176667,173300,172950,174876,173242,171592,166667,169190,170857,177190,181333,184667,182567,179078,174744,173844,173833,173000,172708,174458,177958,181917,182000,183667,181667,179167,172833,165483,158193,154526,154376,156733,158583,160967,160067,157533,153817,158783,161100,165767,162467,167500,165580,167247,163913,169967,168267,168267,161300,159667,158000,157417,157050,156273,156273,159432,162542,167892,169767,167400,163483,161067,163100,164250,164833,162825,162158,162658,166800,170300,172300,172167,169433,167100,168100,167900,167323,164248,168681,174591,178500,179167,180833,185000,187000,187500,187500,187500,185300,182967,184275
395134,77,"Stockton, CA",Msa,CA,307000,287000,267167,255667,244667,237000,234167,226000,222000,209500,202667,192333,191000,193667,196500,198167,193000,188167,185167,187583,193917,194583,192333,188250,185583,188917,190000,190000,185000,188333,187333,189000,180833,181333,178333,178583,175750,175417,174500,174833,174833,177000,173333,170667,168000,169667,173667,172667,177333,177000,183250,181917,182583,183500,186833,195167,200000,203500,198167,203500,208333,220333,223333,233333,240333,250000,248333,248000,248500,251833,253833,255333,258333,264667,268000,271667,273333,276750,280000,275000,278250,275750,286417,283167,285750,284750,292750,299417,306083,305667,303000,305000,307583,311750,313333,314583,321417,326500,329333,331000,331000,332667,332667,330667,334333,333000,336833,338833,347667,350833,352500,356667,362667,369333,369333,372667,374333,374333,378333,385000,391667,390167,387500,385833,390667,388833,391167,391167,398083,402417,409083,411667,415000,406667,403333,397000,403667,403500,406500,407333,415500,423833,431333,431667,437417,437417,439083,435000,431667,431667,434083,440750,440250,441833,441667,452167
394457,78,"Charleston, SC",Msa,SC,203368,206701,208085,209133,210467,205817,200745,196077,195990,191228,190479,191583,194417,195817,197150,197983,194500,187965,184556,182105,186307,189216,194500,193167,192000,191938,193438,196771,201733,207393,207393,209826,205667,206269,193102,193102,195000,202533,204200,204367,206667,201474,199712,198210,203013,200442,197943,195283,194617,201917,208443,218110,219184,215526,209860,203059,207330,205663,205757,203333,208333,215000,223138,226455,229788,227483,223917,219065,221565,223481,226167,225202,227868,233368,234667,238094,233888,230222,227413,229840,231507,232055,230500,232167,232500,235650,240395,244562,243912,242500,240000,244692,246358,241327,238760,236094,243317,245358,251607,254958,254625,253603,251062,251479,248919,249055,250138,252759,258770,263357,267069,269338,267422,262922,260453,261948,270125,271079,270078,267372,269421,275924,280286,281059,279475,278861,276969,277715,276647,275176,276079,276162,281382,283816,289333,293917,295417,294619,292524,286187,284733,286828,293712,294447,296080,294033,294967,302967,316043,326043,326409,323500,326000,327667,335250,339750
395143,79,"Syracuse, NY",Msa,NY,111658,114000,118933,124267,126267,124000,121333,118000,116000,114583,113000,115000,117550,121200,124167,124693,125627,124310,124983,121650,118053,113720,112720,111917,114583,118667,123050,123268,124185,124185,128967,127283,124517,119350,115783,116917,118717,121633,123300,123667,127000,126223,125557,119923,120367,115367,116000,112500,116167,118500,124000,128167,130167,127083,124583,124400,124150,119817,114667,113623,118722,123056,128932,131667,134984,132984,132150,128817,126817,121400,117083,116250,118967,121883,126550,129550,133550,132383,128750,128583,125083,124417,118332,118265,120265,128267,131667,134667,133667,133667,130000,126667,124167,125500,124500,122000,122300,125633,132300,136667,140317,140650,139967,135650,131983,126967,123633,120633,120917,125917,133763,139096,139096,138350,136100,136083,135317,130983,129183,125850,128966,132449,140566,144182,146682,144399,141667,139833,138983,137317,134317,131657,134990,138990,147833,152833,154500,152333,150844,149707,149707,147863,147667,144667,146333,150333,157000,160333,166000,168000,169085,166668,163644,160892,154976,154333
394484,80,"Colorado Springs, CO",Msa,CO,217250,217250,221667,224808,224405,221205,213730,210783,209543,207960,204643,204167,205083,209250,207233,207533,206033,204533,204900,203900,207333,209900,209150,201733,196800,196550,205633,214003,222612,223612,221275,217329,219663,215946,217283,210700,210417,207083,210883,212550,215883,214667,214333,211000,209643,210434,208934,210924,210033,216533,221567,226667,227000,222500,221833,222845,224345,221028,216350,217683,222780,226114,229447,233333,236667,235400,230400,228733,228843,231710,227200,225023,221457,227633,235933,240733,241733,235945,235978,232312,232077,234110,236110,235833,236300,242633,247633,249333,247833,247500,245583,243083,244750,244086,248086,248419,252000,256667,262667,266667,268021,266346,266313,263959,264633,269667,272544,275459,277846,282268,287353,285967,286250,282917,283583,286633,289633,291532,294898,299532,305967,309967,317333,319983,319733,316067,312583,310500,309167,308333,311333,313833,322167,324500,330300,331293,333375,333042,335366,334617,334983,334000,338000,345925,352258,356591,356983,363683,371683,379199,382167,385400,383708,382642,386975,396118
395235,81,"Winston-Salem, NC",Msa,NC,137917,140917,144583,147333,145833,142167,139500,137333,135417,132250,130250,130000,131417,135250,138167,139417,137083,133250,132917,129583,131000,134667,136333,134667,130333,133667,137667,138000,136333,134667,136300,139467,135800,130500,124000,123983,126317,129983,134333,135167,133167,129500,127667,128000,127300,126967,120967,122333,121333,126667,131000,133233,134400,130400,130067,125900,125533,122300,121717,119750,125000,130583,137917,138833,139500,134500,131000,128000,128000,125333,126333,125300,128667,130250,135617,138583,138833,136167,134500,133667,133667,134417,134417,137083,138333,142583,141750,144917,143667,143500,140000,139000,137000,139250,138250,138083,140167,146167,152817,152633,152566,151250,150600,147583,147750,145250,143333,144250,149250,155583,157333,158667,159000,158000,155167,152167,151833,155000,156000,156333,156333,161333,164667,165167,164833,164800,165133,164967,168667,169333,166500,165000,167917,174917,178167,182083,180417,176667,172083,173750,177083,173500,170650,170650,180483,185667,191667,196333,200583,203583,202250,201333,199333,195415,194748,195082
395224,82,"Wichita, KS",Msa,KS,112875,121787,121069,120403,123583,127467,125283,120983,120483,122167,118150,111467,114467,117150,125000,124967,127274,123274,114474,113483,113133,118600,111717,115650,115350,125417,128317,129650,129983,124333,121000,116837,114337,114970,109933,113600,111383,119150,120150,122383,119650,120800,123817,121817,119483,113417,113417,109267,116875,121208,128508,131433,130117,128142,122992,123608,119450,116092,113458,118125,123133,129550,132617,131983,130650,127083,126750,123883,121050,117717,116500,116333,117817,119450,125783,131300,135667,133167,132500,129800,128800,127800,129000,131167,133967,136800,140117,139817,138483,134483,131617,129950,130300,131667,130333,130333,130967,135342,138342,140008,139300,141633,142833,142000,142333,141000,141167,134500,133667,137633,145633,149933,150133,149800,148133,143450,140417,139283,140433,138800,140283,144317,151175,151692,152658,150767,151600,149967,148500,148167,147333,148833,149167,154167,159167,166167,163000,158608,152942,155275,156000,151300,148433,150100,161800,165833,169500,171418,175252,178585,175750,174050,175717,174800,175667,175667
395115,83,"Springfield, MA",Msa,MA,197883,204333,212467,212500,212500,210000,206333,196983,190983,186317,184000,182900,182900,185900,190000,193483,196483,194483,192333,185500,182167,184150,186650,191483,187000,187000,188833,197833,203500,202000,197000,191667,188167,188667,183333,177667,173667,176000,186667,190233,201233,199192,196292,186792,179917,174917,171083,176667,179650,185817,188967,195317,202483,195500,189500,181167,181250,177250,175567,176650,183983,191833,200333,207000,206106,198940,190606,183167,182833,182833,180567,180717,182383,189900,198250,199929,203513,194513,192833,190667,188750,186583,183083,185500,189333,196333,203300,209933,214350,214300,206000,196983,190150,187854,183121,184021,189633,199383,207733,212750,214300,211267,204600,197967,196650,198650,198650,198667,198317,202483,208483,216833,218500,218500,215667,218167,215167,210667,205000,203667,207667,214333,224300,227633,229783,224483,224150,223333,224500,216500,210833,207000,213483,220483,228233,235083,237783,236333,233000,229967,233333,231667,227667,222333,230150,240783,249450,251633,253433,255100,256100,256000,256000,253333,250000,251000
394440,84,"Fort Myers, FL",Msa,FL,218333,212883,207883,203883,189733,176400,172553,167153,163487,149667,144667,134967,136967,130467,126467,121133,116683,117383,114050,120000,120667,124000,121667,122500,121800,124567,123067,120433,118000,117333,119500,117917,120250,119750,121667,121167,125667,127333,132800,133050,133050,129000,125917,125900,125900,126067,127750,131500,140210,145210,147544,145333,145000,143500,146667,150000,156167,153000,152500,155167,165667,173167,178833,181833,183142,179142,176308,180017,187017,189683,188000,189817,194483,199817,200000,197667,195500,190500,193167,200000,203667,205333,197000,203333,208333,219000,217333,214617,205950,204283,200333,208833,214293,220127,214093,208634,207133,211333,214667,218026,219693,222025,219832,222832,225133,229600,227409,231109,232843,234783,230050,228183,228100,232518,231152,229818,228467,230333,236019,239353,245686,246667,244667,243000,243000,243333,242500,244133,245883,247383,242750,240967,241967,247300,250667,249000,245194,242191,242191,245297,248300,247617,248398,253732,259398,258650,253317,254333,263667,272000,276000,276667,276439,273271,262604,254498
394399,85,"Boise City, ID",Msa,ID,185321,185900,188916,187757,186107,182674,181833,177907,171074,166074,164667,162667,161000,158250,159250,157417,157833,153833,150663,144997,145030,145285,145285,141902,138650,139483,139033,137700,135586,133220,132800,129955,127788,124094,121553,119053,117805,117772,120772,123767,125854,125354,124509,125788,124455,123650,125317,127483,132833,136450,142574,146907,151290,151000,151300,148300,149967,150000,149492,152808,157808,164298,170978,173612,175963,172633,174967,175900,178900,176600,172833,170700,171367,176867,181667,184896,185563,181563,181167,182500,186333,184830,183463,184630,187633,191733,195067,200733,201667,200900,199233,200867,203967,201967,202000,200820,206153,209970,215150,219317,220476,221496,222329,222320,222300,219933,222800,224463,226830,227330,231633,236633,241633,242184,243001,240299,243082,246668,252078,258758,261105,266197,271217,279465,284928,283204,281506,279876,279233,278167,279850,281550,288983,294667,302997,304997,305997,304845,303662,306662,305650,311833,313833,321833,323500,326800,331633,339967,351750,361750,370083,375937,383270,392603,404902,420898
395160,86,"Toledo, OH",Msa,OH,118250,123250,127333,121492,119825,117667,113458,107291,99450,99667,103983,111983,113817,110317,109950,112283,116600,111800,106417,100783,98283,97000,96550,97133,101300,103417,110167,109500,111133,105300,109467,105167,105333,100000,99333,98500,97833,107833,110633,109300,100967,100625,101792,99458,100667,99833,106400,102733,102900,102000,109167,114083,110383,106583,105833,108533,105333,104258,100592,102225,99900,107900,113983,119050,118217,110333,101967,97950,98867,100900,90350,84633,85950,96350,106150,111167,116133,114967,112133,104833,103000,97533,98200,100033,105000,113000,115650,122483,116817,115150,111250,109917,109767,103500,103833,104500,112167,116750,118750,120322,117906,114239,112000,112667,114088,113421,112588,109667,110983,117283,124750,127683,126383,122917,120000,114083,112083,106083,103833,105167,111833,120000,124983,129983,130317,132000,123667,120667,114333,114667,115000,116917,119917,126583,129300,133633,130967,135000,132333,132000,127667,124000,124483,124817,131983,136667,138717,141050,136783,139367,137200,141464,142497,145314,140133,140133
394816,87,"Madison, WI",Msa,WI,209250,212600,214483,220650,223383,222333,218667,215217,213783,210283,207750,203933,201433,200667,203767,205767,211100,208667,205000,197333,195000,193333,194083,194167,195833,196750,202333,212667,220967,220300,217467,209150,205817,201983,203633,201633,199133,198833,205500,209250,211233,206467,203217,202900,203000,197083,185750,181250,189250,200250,208083,204417,205083,201750,202000,197967,194600,192600,191133,192500,199133,204967,213633,216000,218350,215783,211783,207767,202250,203083,198417,201467,200633,207617,212617,222917,228438,231638,222338,219167,214333,213917,209917,210817,217733,225067,230833,232500,236133,234467,231967,227283,228950,229450,227167,225500,228333,233333,239600,245767,250767,248083,240250,238583,236667,238333,239983,244983,254150,257083,263750,266283,271700,267867,262833,258500,254000,257333,255000,264167,265750,274083,280583,286333,287667,278833,274800,271050,272367,277900,275550,279067,277883,289317,297650,299133,296633,288433,287600,289433,287633,287633,284133,290967,299333,306833,313600,312433,314100,312250,313900,313567,312483,311617,310283,324617
394766,88,"Lakeland, FL",Msa,FL,172617,171233,167417,169417,166417,164000,162000,163133,163133,159032,148565,140565,133333,133333,132500,133833,133833,133000,132667,129250,127583,123250,121667,123233,121567,122567,120333,123667,119333,116333,109583,111250,111583,109615,104615,101282,101667,103500,103750,105650,103717,103467,104900,106333,105333,100667,96167,97167,98500,104333,107667,111000,111667,108333,108300,108300,112800,114167,113167,112000,114000,122333,125667,128700,131367,133600,135567,134567,138000,141150,139483,135483,132333,133333,137667,141000,145058,145992,147292,147400,148608,148140,147137,146995,146497,148333,150333,153333,154000,154667,154817,156483,155483,157615,155282,157282,155667,159082,160748,164315,167567,169233,171517,173183,173517,172333,169667,169333,170333,173000,178000,180433,182767,182765,183630,184614,185582,188617,189633,190163,189130,189797,191633,193233,197233,198567,200333,199750,201747,202747,202663,202224,202889,204556,207332,209000,210997,211578,212578,213915,213333,213667,213667,215333,216833,217500,218467,221600,224267,226767,228155,231255,233789,234767,235000,236683
394931,89,"Ogden, UT",Msa,UT,189058,189058,190725,192667,192000,190317,189150,188517,186200,184867,186750,187750,183917,181067,184033,184367,184583,180283,179589,175639,178139,180667,181667,176834,173334,173400,180063,182063,186980,180650,176950,171967,171600,173300,170633,169000,165000,165333,167333,166000,165667,161333,163333,160250,162483,162150,160733,159433,159767,163933,168317,173217,176217,174900,173142,172224,173574,172015,171267,170817,175900,182467,186567,189000,189067,189067,185708,183742,184242,182833,182430,183597,185930,188447,189447,192747,195967,195967,195000,192333,192083,191383,190892,192958,194658,201150,204333,209300,207567,207733,207600,211146,210979,208813,202500,205667,211333,221283,225783,227450,228333,227967,229300,229600,228800,227467,227467,228325,230992,236025,244333,250333,252000,248667,246917,246583,248250,248833,249167,252500,258500,264000,270667,273833,275983,273317,272317,274317,275317,271317,271667,270750,278750,283917,293167,296833,298333,295833,298198,298181,301264,298900,300917,302667,311000,319000,324750,332083,337083,345333,346300,348883,348617,349650,350400,359333
394528,90,"Daytona Beach, FL",Msa,FL,172083,175000,175448,177114,173448,169667,162817,160817,154817,148267,143933,140233,140050,138350,139717,139950,137467,136133,134483,133667,134088,134088,130754,126333,124667,126333,126833,126833,128333,128167,126167,124832,124832,121832,118167,115167,113500,113667,115167,116667,117333,114333,112167,111500,109333,105800,99133,103133,110567,118883,120300,119050,119067,117817,118500,117667,117833,119917,120317,122650,122900,127000,132333,135667,138667,138333,141317,143733,144650,145417,146333,146743,145327,145993,149408,153742,153075,151666,149999,149790,151457,150124,149000,147650,150650,154150,155833,157667,159283,161450,160581,160131,161631,164000,163333,164000,164000,169667,171667,174667,174667,174667,175500,176500,176500,174892,173992,175658,178433,180833,184167,187500,190000,190983,190950,190950,191633,190667,194000,194667,199000,200000,203667,206500,208833,209665,210132,211798,214633,216333,216333,214999,214965,217965,223383,226750,225417,224967,224967,226800,226833,227833,228500,228500,227500,228315,229982,235632,238983,243183,244200,246533,247833,250702,254035,258535
394531,91,"Des Moines, IA",Msa,IA,155333,155833,159000,160000,161000,157167,155167,153500,154333,151333,152000,149667,149667,149667,151833,155167,154167,153333,150167,148333,147167,148167,149333,146750,145917,146250,152500,153917,155667,152333,152417,149817,151817,151650,143833,136233,133567,140733,149333,158000,160583,160417,156417,152667,148167,144017,142417,142083,145900,152833,159833,162417,164917,163400,158483,154483,155833,158333,157000,153000,155333,159667,167333,172333,174667,173583,167917,166833,164917,163917,160500,156167,158833,161583,171583,175417,179167,176317,172483,171567,166417,164250,163417,166779,170612,173029,177500,181667,183958,183292,182458,183271,186104,184438,180333,174667,176333,178833,186833,194058,199058,199350,196292,191458,186833,186000,183667,184000,184000,193167,201833,207500,208333,205333,206333,205333,206667,202583,205917,205667,211417,211579,218163,219329,220167,216167,213333,212300,208967,207300,203333,210167,216833,222917,227750,228483,231400,227400,225000,223333,224333,223167,219167,216500,221000,228333,233650,235983,240650,243000,244833,242167,243833,245333,245000,243417
394711,92,"Jackson, MS",Msa,MS,131817,135167,137167,143667,147667,145667,142833,136867,138533,129867,130750,132250,140750,144000,145833,148917,149750,149083,145750,142917,138917,136917,134083,133750,134983,140750,145750,145433,144000,141500,147467,148133,148533,139567,140233,137150,143383,142717,144650,144417,146050,146133,146467,141500,139743,133443,135943,142200,150050,152550,152550,154667,156333,155000,151667,145633,145525,142192,143583,142525,145525,152833,156333,160000,158150,158483,150650,150917,151167,150500,151583,147150,152317,152483,158583,163583,164000,164417,160917,158900,161567,161067,159667,157833,163317,169983,172483,174333,172800,169083,166667,166033,167567,169650,165817,165417,165750,170650,174717,176383,178983,175733,171400,169967,169567,163900,160500,162667,171667,179833,183167,185045,182878,181212,180000,175500,170667,167667,167983,171117,174304,179821,186095,190657,191991,189917,188000,189000,186500,183333,177959,179193,182359,187567,192333,193833,195667,191333,188667,185667,188833,186633,187900,189733,199733,204133,210467,217000,220333,217667,216833,222333,223433,220267,215433,217833
394352,94,"Augusta, GA",Msa,GA,126467,130800,134500,140117,141617,138050,134050,129884,130850,130917,128408,128375,128925,134083,137183,140717,140700,136200,130783,130317,131633,129650,128133,123756,128089,129273,136250,138895,143062,143278,142197,138864,138731,135667,131000,126067,126900,131567,135333,139283,142417,141667,141000,136200,137283,138233,136283,134583,131017,136267,141300,145800,148367,144667,142500,141267,143300,142967,141804,140271,138438,137800,141687,147187,148087,143733,136867,138133,139692,138525,135205,133980,136647,139667,146333,153700,154600,149600,146583,146483,148150,140467,137717,136683,143743,149327,154527,160800,160992,156825,149342,145817,143150,146083,146817,149017,149267,151533,157000,160875,160075,156667,152125,151592,152333,152142,153794,154794,157319,158967,163133,166683,167383,165483,167433,166767,169329,165953,169953,165123,168567,168900,178409,182509,184156,181313,179280,179933,180500,179608,177975,179058,179883,182712,188095,191148,194953,187087,185633,183300,187433,187933,188172,191505,197838,201600,204967,208133,209833,208500,206000,209083,208733,206400,203650,207283
394666,96,"Harrisburg, PA",Msa,PA,159333,159567,163263,164930,168030,165967,164933,159233,155933,154300,155000,157500,158045,159712,161612,163125,164758,163658,161567,159093,157426,158926,157933,159633,158167,158983,162983,166983,169667,167567,162883,161617,158717,157067,157500,155333,155333,155633,161133,163433,163900,159567,157900,159633,160283,158933,151350,151767,154783,159033,164133,165833,167833,165333,163000,160967,159267,159933,156617,153317,155950,159633,167883,168583,169917,165332,163632,164615,167117,162150,161167,158300,161633,159967,163333,166667,169967,166633,163283,165783,169783,168633,162833,158833,162983,167983,173650,175633,175633,172633,170667,167098,164431,160431,159667,159125,162125,169792,175333,180900,177067,177067,174500,175000,175000,170000,166633,164300,169267,174300,181633,184333,185967,182633,179300,176000,177000,178300,176600,172267,171633,174983,178467,181800,183900,182050,181383,179300,181667,183167,179833,179167,178808,186292,191292,194150,196667,194667,193650,190283,192283,189967,187000,183667,190333,196667,201642,206475,210808,213833,208000,208217,207050,204683,196800,198300
